Sample ID,Mean 01,Mean 02,Mean 03,Mean 04,Mean 05,Mean 06,Mean 07,Mean 08,Mean 09,Mean 10,Mean 11,Mean 12,Mean 13,Mean 14,Mean 15,Mean 16,Mean 17,Mean 18,StdDev 01,StdDev 02,StdDev 03,StdDev 04,StdDev 05,StdDev 06,StdDev 07,StdDev 08,StdDev 09,StdDev 10,StdDev 11,StdDev 12,StdDev 13,StdDev 14,StdDev 15,StdDev 16,StdDev 17,StdDev 18
10C_0h_d_b1_f,14.78994,19.12256,22.36922,26.46503,28.11289,27.08969,25.90423,31.9459,44.12069,47.52147,48.94839,53.73235,50.35263,48.77361,46.21624,40.26976,38.24263,30.20591,4.468725,4.922297,5.019886,5.231877,5.055637,4.970804,4.816453,4.973433,5.575959,5.701705,5.729931,5.823061,6.089719,6.014235,5.871654,4.916725,4.859313,4.199895
10C_48h_a_b1_f,15.88549,20.75012,23.63314,26.60646,28.0934,27.53503,27.25555,32.98573,43.70607,47.51894,49.31154,54.903,50.84104,49.43274,47.13866,41.49219,39.49766,31.51169,3.953912,4.107391,4.187594,4.388398,4.640051,4.642206,4.562621,5.106421,5.913945,6.064747,6.153129,6.391148,6.334713,6.272078,6.165284,5.210753,5.119209,4.246131
10C_48h_b_b1_f,13.00152,17.78839,20.95389,24.46832,25.991,25.21494,24.2724,31.5266,45.32617,49.87891,51.90892,58.05682,54.36401,52.68316,49.929,43.12622,40.92237,31.94004,3.614599,4.744672,5.026927,5.280058,5.614761,5.657962,5.784241,5.765869,5.561628,5.354562,5.260705,5.155689,5.40066,5.358086,5.243274,4.41945,4.374008,3.842781
10C_48h_c_b1_f,16.66265,22.58289,25.78069,29.46575,31.90875,31.37924,31.62926,37.45987,50.02714,53.47393,54.87946,58.57948,54.07915,52.46408,49.81501,43.24723,41.09085,32.29187,4.201867,4.887655,4.942376,5.005063,5.090792,5.107252,5.095082,5.391659,5.648697,5.929654,6.090399,6.401235,6.399238,6.264859,6.05783,4.944842,4.836905,4.062033
10C_48h_d_b1_f,13.52951,17.68941,20.87685,24.7324,26.37991,25.47298,24.04286,30.39793,46.61184,50.97277,52.63422,56.95937,53.00187,51.45494,48.83773,42.23215,39.98846,30.97306,3.403686,3.941317,4.121392,4.399906,4.475148,4.380707,4.090277,4.207877,5.219489,5.311157,5.307546,5.111676,5.189973,5.117095,5.020301,4.166648,4.089377,3.459966
10C_96h_a_b1_f,18.2149,20.68324,24.8504,30.65891,32.74569,31.33493,29.44732,34.61107,50.18958,54.15886,55.36969,58.00827,55.23946,53.74727,51.25758,44.4662,42.19011,33.06818,3.744137,4.475154,4.656241,4.915879,5.115483,5.121148,4.923182,5.189371,5.124948,5.111292,5.163617,5.100769,5.371929,5.263153,5.235625,4.644429,4.638304,4.359735
10C_96h_b_b1_f,14.1919,16.42719,19.51471,23.91466,26.2164,25.08634,23.55231,28.85131,44.08558,48.50574,49.86568,53.6412,52.72718,51.5262,49.39294,43.40079,41.24603,32.68543,3.994364,4.611135,4.814632,5.256115,5.498713,5.503219,5.268987,5.524907,5.688761,5.635666,5.704398,5.670498,5.820656,5.660124,5.610525,4.885141,4.807054,4.163361
10C_96h_c_b1_f,16.25965,19.37741,22.90831,27.77113,29.50389,28.18166,26.09527,31.46999,45.96782,50.79015,52.35261,55.69958,53.20525,51.87434,49.62507,43.43045,41.22432,32.48209,3.555334,3.953456,3.951967,4.09538,4.079941,4.076065,3.910946,4.038105,4.804946,5.090009,5.253112,5.379254,5.628802,5.437705,5.272986,4.251573,4.076174,3.1821
10C_96h_d_b1_f,15.01452,17.61866,20.89512,25.38991,27.79856,26.80722,25.07688,30.43617,44.06535,48.13722,49.42983,52.32674,50.44812,49.20211,47.00628,41.0146,38.80011,30.22614,3.239223,3.753539,3.848643,4.235711,4.558065,4.603752,4.632149,4.781301,5.324718,5.310114,5.364953,5.143508,5.094899,4.903111,4.804124,4.043277,3.948282,3.325126
5C_0h_a_b1_f,14.67105,18.62105,22.47133,27.78802,29.63074,28.26237,26.08648,33.58829,48.01008,51.57167,52.97343,57.39028,54.15337,52.47602,49.7824,43.15294,40.99429,32.29411,3.789943,4.852365,4.952687,5.176628,5.126688,5.106087,4.889165,5.164297,5.328625,5.453698,5.508204,5.573615,5.92214,5.821238,5.64669,4.628319,4.549155,3.904526
5C_0h_b_b1_f,14.55679,18.52388,21.51122,25.19388,26.91977,25.9798,24.71888,30.75937,44.08111,47.80508,49.28172,54.31678,51.57858,50.06619,47.60694,41.61324,39.56709,31.40958,3.582198,4.102335,4.126037,4.122664,4.395085,4.471746,4.482644,5.037515,5.017975,5.184064,5.269156,5.534363,5.906657,5.840499,5.71384,4.77037,4.734145,4.199986
5C_0h_c_b1_f,14.30656,18.57239,21.47055,24.76067,26.79521,26.09128,25.18973,32.08331,43.94221,47.53533,49.12606,54.32003,50.41822,48.86623,46.39736,40.59384,38.56542,30.54555,3.994135,4.588923,4.681876,4.806197,4.831836,4.823935,4.697474,4.890857,5.533337,5.649161,5.701848,5.725204,5.814871,5.702697,5.553669,4.572803,4.493678,3.793592
5C_0h_d_b1_f,13.35189,17.94147,21.21059,25.06664,27.83821,27.01305,25.67308,33.93985,45.49404,48.56044,49.90562,54.18563,49.94035,48.3576,45.83614,39.98589,37.9419,29.96779,3.836793,4.75602,4.969856,5.163856,5.213555,5.184604,4.993787,5.338983,5.722133,5.846434,5.967046,6.258621,6.2328,6.121725,5.995018,5.010972,4.935165,4.268785
5C_168h_a_b1_f,15.71106,18.74847,21.73115,25.92666,28.76785,27.9485,27.09402,32.182,45.36184,49.11089,50.28834,53.16803,51.08586,49.87407,47.79947,42.16267,40.09922,31.92839,3.653041,3.947639,4.034446,4.366979,4.516639,4.512473,4.31244,4.560369,5.095077,5.233757,5.331811,5.50662,5.775772,5.61884,5.47723,4.537368,4.391572,3.494464
5C_168h_b_b1_f,15.12368,18.26433,21.28848,25.33865,27.77912,26.83166,25.43773,30.80892,45.45096,49.81532,51.22977,54.56633,52.68674,51.46365,49.35481,43.43779,41.29267,32.74668,3.458396,4.167519,4.363937,4.641778,4.60795,4.587751,4.230202,4.383275,4.625123,4.734152,4.834032,4.937218,5.390922,5.262753,5.190324,4.398975,4.272745,3.532038
5C_168h_c_b1_f,18.16184,21.89354,25.41048,30.05794,32.21242,30.99391,28.83056,34.68209,49.69893,53.3661,54.53455,56.74404,53.11782,51.67136,49.32672,43.16658,40.9964,32.37524,4.458866,5.075079,5.416834,5.873585,5.656327,5.517972,5.055341,5.237206,5.82866,5.92176,5.981912,5.910151,5.984352,5.857369,5.781923,5.017688,4.935676,4.324819
5C_168h_d_b1_f,14.77259,18.02192,20.93372,24.62687,26.89067,26.04269,24.59838,31.22602,46.87161,51.204,52.77143,56.67757,53.65505,52.34223,50.11123,43.98255,41.86243,33.30666,3.959289,4.698465,4.799143,5.080383,5.153904,5.13121,4.976693,5.180948,5.821502,5.8418,5.940255,5.928187,6.010926,5.820532,5.710378,4.822412,4.689571,3.924646
5C_168h_e_b1_f,14.52818,17.48582,20.6229,24.93626,27.37701,26.34169,25.05884,31.19862,47.20295,51.59252,53.07566,56.83043,54.58749,53.28469,51.07631,44.80975,42.63347,33.88554,3.533998,4.159462,4.220881,4.446803,4.624199,4.60284,4.470893,4.717635,5.362501,5.639369,5.80179,6.026448,6.356391,6.195748,6.077455,5.080418,4.929033,3.993915
5C_168h_f_b1_f,15.46471,18.9148,22.41446,27.18759,29.63945,28.52347,26.90377,32.74274,46.41974,50.70584,52.17718,55.63225,52.46078,50.97913,48.58861,42.34946,40.12174,31.37162,3.712339,4.376922,4.570992,4.960436,4.818324,4.732741,4.433594,4.754013,5.383983,5.579617,5.70118,5.812087,5.75614,5.574569,5.420117,4.528716,4.398812,3.6713
5C_192h_a_b1_f,16.16792,19.15367,22.57284,27.36996,30.52945,29.64444,28.99438,34.04496,47.82191,51.36382,52.44481,54.86937,52.12223,50.76166,48.47424,42.45221,40.3247,31.89417,4.682661,5.158605,5.5568,6.10211,6.153466,6.074369,5.784214,6.03547,6.604824,6.822933,6.951939,7.088259,7.171929,7.026024,6.870467,5.757489,5.613389,4.666404
5C_192h_b_b1_f,14.82163,17.94326,20.89987,24.85004,27.95348,27.23513,26.44439,32.37643,46.60356,50.44011,51.80777,55.46104,53.3795,51.98704,49.63791,43.37045,41.22235,32.65812,3.493302,4.031331,4.136478,4.465572,4.817423,4.883966,4.961237,4.958766,5.454585,5.572559,5.688141,5.849623,6.195302,5.98218,5.841342,4.842349,4.707392,3.868863
5C_192h_c_b1_f,15.09425,18.36992,21.55872,25.85755,28.20147,27.21894,25.81454,30.9164,43.78492,48.5841,50.07987,53.44933,51.67147,50.43621,48.23004,42.41962,40.33001,32.00343,4.01379,4.377862,4.540442,4.891853,5.188695,5.20647,5.246568,5.584765,6.007236,5.859562,5.925453,5.923029,6.238285,6.083225,5.953452,5.06975,4.941249,4.109308
5C_192h_d_b1_f,19.16209,22.45793,26.36335,31.62188,34.19654,32.97771,30.99946,36.74722,51.40744,55.59646,56.90356,59.3163,56.72279,55.2846,52.84892,45.99311,43.70599,34.35889,3.570135,4.150975,4.068236,4.087598,4.046218,4.122283,4.248954,4.239589,4.815793,4.78712,4.812194,4.660649,4.738018,4.556197,4.419161,3.684819,3.60399,3.112057
5C_192h_e_b1_f,14.89005,17.53004,20.58377,24.84197,26.87041,25.71838,23.84294,29.02067,43.35785,47.8543,49.18155,52.54023,51.37038,50.22544,48.16317,42.40124,40.2887,31.89943,3.88775,4.491176,4.785835,5.246301,5.264433,5.183977,4.768679,5.246536,5.747858,5.833489,5.927171,5.981565,6.240799,6.089914,6.058122,5.28637,5.193986,4.442343
5C_192h_f_b1_f,14.04549,16.17666,19.27114,23.5998,25.91473,24.80482,22.92851,29.35095,44.96734,49.54105,51.0286,55.28727,54.55769,53.25611,50.91943,44.34451,42.10666,33.10416,3.518941,4.213097,4.4752,5.042898,5.323846,5.28771,5.217344,5.637501,6.477639,6.439231,6.449091,6.275554,6.334208,6.117701,6.012172,5.122431,4.984362,4.129998
5C_48h_a_b1_f,14.4851,18.48052,21.57799,25.40759,26.83075,25.83623,24.64981,31.2122,44.6993,48.9914,50.80885,57.2342,54.62313,53.05331,50.40067,43.65902,41.50412,32.67355,3.773326,4.335463,4.424068,4.516954,4.410012,4.344773,3.925712,4.360523,4.515224,4.638525,4.709834,4.966278,5.676629,5.636919,5.546041,4.672287,4.638892,4.096072
5C_48h_b_b1_f,17.08648,21.35699,24.11501,27.0609,28.56906,27.73686,26.18896,33.63019,44.66824,48.23516,49.88567,55.4815,51.6434,50.20043,47.90375,42.36636,40.44857,32.6706,4.556211,5.113947,5.177574,5.193441,5.027527,4.966619,4.501935,4.821876,5.361849,5.491312,5.582315,6.000941,6.230733,6.155505,6.051185,5.125429,5.033037,4.221334
5C_48h_c_b1_f,14.60436,18.75333,21.69438,25.10011,27.52998,26.84287,26.42455,33.71137,45.21809,48.68577,50.23362,55.32753,51.7496,50.28906,47.89996,42.05524,40.05158,31.94726,3.742563,4.05233,4.123939,4.315843,4.444067,4.419065,4.296125,4.654135,5.225431,5.349029,5.446205,5.761795,5.855852,5.824029,5.749791,4.994392,4.973208,4.501918
5C_48h_d_b1_f,13.32369,17.9249,20.90132,24.08561,25.71775,24.92607,23.76504,31.01877,42.33981,46.13863,47.91116,54.19061,50.8524,49.38206,47.02234,41.31047,39.29655,31.26744,4.449986,5.239858,5.346311,5.387694,5.224294,5.137072,4.684232,5.114933,5.682692,5.831855,5.956427,6.228972,6.297593,6.207937,6.11186,5.175186,5.087113,4.282819
5C_96h_a_b1_f,14.74071,19.4054,22.24996,25.31874,26.7886,26.189,26.15495,31.69071,45.4767,49.93628,51.85385,57.55404,53.94487,52.48816,50.01972,43.56154,41.40966,32.5576,4.504195,4.882388,5.020599,5.200312,4.971323,4.827196,4.588862,4.795216,6.166116,6.372159,6.377357,6.010612,6.110149,6.071105,6.008718,5.098862,5.035509,4.328982
5C_96h_b_b1_f,14.29435,18.27927,21.01865,24.08514,25.53755,24.77365,23.6207,30.34056,44.79047,49.09991,50.90338,55.97672,52.00817,50.54838,48.06995,41.91248,39.79036,31.21026,3.796941,4.694095,4.918366,5.082026,4.969139,4.884836,4.627169,4.939821,5.579983,5.735523,5.743612,5.592414,5.755579,5.689557,5.537257,4.475613,4.345266,3.491822
5C_96h_c_b1_f,15.17524,21.69071,25.17037,28.88498,31.3881,30.96042,31.66833,37.84246,48.96228,52.75363,54.51894,59.61626,54.90733,53.30245,50.68726,44.10851,41.95682,33.06871,4.053148,4.857137,5.056849,5.298457,5.415652,5.399765,5.451093,5.881201,6.854884,7.134109,7.236922,7.273022,7.167009,7.048085,6.880967,5.765729,5.66064,4.798788
5C_96h_d_b1_f,15.80002,20.80796,23.99694,27.60533,29.31454,28.53391,27.85827,33.92892,47.50732,51.42536,53.01646,57.27686,52.98744,51.49995,49.01611,42.64704,40.45435,31.62894,4.28799,5.055232,5.268766,5.560698,5.589228,5.483636,5.234619,5.608399,6.566003,6.657835,6.71871,6.68175,6.416698,6.315794,6.18941,5.203583,5.109859,4.371592
0C_0h_a_b2_f,16.38935,21.04181,24.39426,28.33209,30.32132,29.26998,27.21429,35.79462,47.24826,50.63762,52.27515,57.63148,53.28252,51.55642,49.01173,42.7844,40.6695,32.35132,4.753436,5.147185,5.328903,5.704633,5.773987,5.708904,5.537813,5.902175,6.545361,6.538649,6.556833,6.544816,6.598135,6.526368,6.432517,5.544649,5.495997,4.866769
0C_0h_b_b2_f,15.92045,19.06098,22.26027,26.65921,27.70677,26.32091,24.26975,31.0633,45.95968,49.93763,51.512,56.70753,54.53447,52.87985,50.27768,43.60603,41.37713,32.65764,5.272859,5.328887,5.242733,5.200312,4.724406,4.66713,4.556052,4.919807,4.818903,4.952087,5.04355,5.358497,5.820059,5.77646,5.676507,4.846923,4.822409,4.263822
0C_0h_c_b2_f,17.06193,21.94897,25.28528,29.18146,31.16491,30.18083,28.66994,36.55268,47.85943,51.01174,52.4558,56.61826,51.51128,49.83453,47.33436,41.3875,39.28914,31.1809,5.009127,5.442822,5.384754,5.394794,5.364852,5.357752,5.304767,5.483649,6.121841,6.302267,6.416858,6.657216,6.492498,6.3864,6.232529,5.274897,5.214532,4.566694
0C_0h_d_b2_f,16.17352,20.14005,23.26103,27.12389,28.07918,26.93339,25.31628,31.91432,45.23816,49.27116,51.03505,56.7803,53.37064,51.68587,49.10713,42.66824,40.47757,31.93947,4.226756,5.172976,5.214878,5.229583,5.014617,4.960349,4.792988,4.944604,5.033997,5.090185,5.113336,5.098099,5.205632,5.140146,5.031877,4.293259,4.291077,3.826931
0C_168h_a_b2_f,13.6606,17.25014,20.10119,23.23332,24.99284,24.17215,22.96562,30.39804,45.91949,50.25915,52.05436,57.23903,53.20275,51.71848,49.09412,42.63343,40.51743,31.79023,3.739994,4.429611,4.533885,4.623544,4.543375,4.464566,4.024949,4.443031,5.151284,5.358519,5.470573,5.736566,5.773246,5.714356,5.600878,4.781977,4.764596,4.248187
0C_168h_b_b2_f,19.06334,24.61291,27.49511,30.32299,31.53885,30.90955,31.32961,36.91152,45.8926,49.53436,51.28164,57.00179,52.69385,51.23902,48.81662,43.03276,41.1153,32.99633,4.115256,4.71261,4.739996,4.792418,4.865877,4.838871,4.742416,5.171398,5.389271,5.505657,5.608823,5.934954,5.975313,5.91713,5.838585,5.023517,4.957542,4.193173
0C_168h_c_b2_f,13.87104,18.72931,21.56328,24.44179,26.05187,25.53988,25.44689,32.51026,43.2452,47.41139,49.46948,55.87806,51.53408,50.00956,47.45259,41.52176,39.51953,31.26835,3.236186,3.787194,3.816096,3.924604,4.114338,4.116861,3.968729,4.277403,4.929987,5.133772,5.199526,5.561571,5.639438,5.550634,5.391438,4.447746,4.354878,3.490221
0C_168h_d_b2_f,17.26867,22.25837,25.01463,27.86968,29.238,28.56215,27.97229,34.07824,48.74992,53.06102,54.81786,59.51758,54.92574,53.38771,50.68956,44.05462,41.94216,33.05546,5.844552,6.635252,6.766177,6.761335,6.52047,6.498127,6.323574,6.303594,6.125491,6.157104,6.160756,5.988446,6.039645,6.014867,5.946161,5.189336,5.193983,4.769298
0C_168h_e_b2_f,14.50203,18.80756,21.77322,24.95039,26.96218,26.26339,25.22346,32.26006,46.14509,50.03954,51.66174,56.48884,52.35999,50.99277,48.57387,42.66685,40.68306,32.38546,3.929006,4.6098,4.784233,5.05429,5.351579,5.363621,5.317212,5.832871,6.425562,6.493888,6.537651,6.554256,6.302121,6.221274,6.080336,5.174345,5.109632,4.407135
0C_168h_f_b2_f,17.45101,22.001,25.42927,29.31946,30.02041,28.63235,25.8467,32.4567,51.06064,55.46189,56.97478,60.61878,56.80162,55.3455,52.6922,45.69696,43.49683,34.17696,4.856505,5.574508,5.723214,5.794712,5.615815,5.548044,5.204668,5.460131,5.300853,5.191723,5.147318,4.899827,5.121604,5.145499,5.162434,4.671009,4.720304,4.517612
0C_216h_a_b2_f,17.49944,22.15928,25.60066,29.49721,30.76314,29.47753,26.82837,33.44096,52.01028,56.15022,57.56107,60.68382,56.02811,54.47256,51.70743,44.60289,42.32835,32.85463,5.270957,6.298986,6.401925,6.290866,5.808912,5.72965,5.360638,5.229617,5.071059,5.104518,5.093014,5.00213,5.1598,5.158863,5.165249,4.708756,4.786671,4.696278
0C_216h_b_b2_f,14.75746,19.3095,22.31429,25.48405,27.15229,26.40131,25.85072,31.98103,45.82847,50.00443,51.73377,56.92774,53.43804,52.11657,49.77084,43.63932,41.53392,32.80848,4.345655,4.877504,5.005157,5.146936,5.164477,5.09945,4.700859,5.018954,5.48972,5.648728,5.73235,5.955957,5.928048,5.867569,5.751936,4.817502,4.714221,3.855095
0C_216h_c_b2_f,14.66212,18.35949,21.22945,24.51115,26.00862,25.01958,23.45317,30.02703,45.936,50.10714,51.62701,55.95269,52.60335,51.31229,48.94511,42.88813,40.82516,32.28458,3.895528,4.178295,4.200628,4.311509,4.338578,4.287914,4.160024,4.286336,5.266194,5.685184,5.823565,6.06808,6.252162,6.192045,6.081945,5.08545,5.003489,4.179606
0C_216h_d_b2_f,15.14607,19.80542,22.60087,25.58902,27.457,26.88169,26.4655,32.73198,46.64668,50.62716,52.21903,56.90258,52.58714,51.19247,48.72243,42.58887,40.50676,31.88689,3.688728,4.155907,4.178285,4.256005,4.473181,4.502189,4.62712,5.004816,5.694422,5.89112,5.983917,6.025376,5.853047,5.765278,5.645271,4.759223,4.698038,4.031542
0C_216h_e_b2_f,13.45137,17.59659,20.85581,24.4488,26.19817,25.24076,23.34751,31.17265,47.66645,52.07715,53.89411,59.09437,55.48792,54.0943,51.59052,44.93077,42.77029,33.65226,3.556683,4.096305,4.372221,4.874229,5.123165,5.001037,4.541031,5.211486,6.967328,7.080276,7.032205,6.580352,6.606339,6.549998,6.445432,5.441555,5.355464,4.412976
0C_216h_f_b2_f,13.25904,17.64716,20.33718,23.10538,24.83291,24.31088,24.18248,30.81839,42.64306,46.72939,48.68941,54.95061,51.20476,49.84964,47.48566,41.68562,39.69036,31.50387,3.927613,4.693639,4.793124,4.997749,5.223319,5.25661,5.255947,5.559862,5.811903,5.869251,5.897693,5.973193,6.023544,5.959399,5.880954,5.015305,4.949126,4.164925
0C_240h_a_b2_f,15.6382,19.81437,22.86062,26.36426,27.7636,26.7533,25.20535,31.42667,48.28632,52.80859,54.52169,59.21887,55.55186,54.20857,51.68966,44.90919,42.73154,33.61768,4.427933,4.835782,4.702593,4.568119,4.477517,4.416886,4.331416,4.490291,5.783137,5.977909,5.949717,5.668684,5.912392,5.907219,5.841775,4.954454,4.917176,4.301659
0C_240h_b_b2_f,13.59823,17.83713,21.05036,24.68391,26.86305,25.96208,24.36567,31.72775,47.45374,51.40941,52.86611,56.88341,52.90475,51.50436,48.99874,42.72292,40.62545,32.0031,3.715261,4.381949,4.630073,4.980272,5.165008,5.101285,4.744135,5.237781,6.034696,6.213358,6.296803,6.342411,6.212848,6.10362,5.947084,4.888628,4.758318,3.908494
0C_240h_c_b2_f,15.24474,18.05675,21.22075,25.22678,26.67554,25.38015,23.03914,29.37319,49.41325,53.84491,55.2267,58.5839,55.80676,54.48193,51.94248,45.12952,42.95013,33.71322,3.823194,4.4788,4.664449,4.722855,4.826792,4.87842,4.872896,5.133238,4.351517,4.498574,4.532263,4.765055,5.283676,5.314941,5.26353,4.604512,4.649113,4.41348
0C_240h_d_b2_f,15.39749,20.08655,23.27788,26.88338,29.0423,28.20927,26.82112,33.3462,50.75194,55.07328,56.63864,60.71539,56.86526,55.41612,52.79236,45.85474,43.65869,34.35674,3.39555,4.249424,4.364973,4.457323,4.636974,4.679595,4.609815,4.916095,4.992339,5.083337,5.044214,4.794192,4.941945,4.927652,4.86046,4.169216,4.148287,3.756358
0C_240h_e_b2_f,15.70138,20.38943,23.79526,27.66709,29.81902,28.86976,27.35687,34.43447,50.16552,53.92656,55.36774,59.21228,55.04913,53.57814,50.9868,44.38871,42.25356,33.33438,4.438058,4.954859,5.045334,5.180245,5.196563,5.167642,4.98563,5.374378,6.439136,6.83886,6.970523,7.168853,7.220134,7.128724,6.962377,5.841793,5.735966,4.851264
0C_240h_f_b2_f,16.22342,20.69097,23.76813,27.01749,28.37619,27.50522,26.18617,33.76426,46.46616,50.41846,52.21563,57.73521,53.34664,51.90437,49.44892,43.36966,41.36927,32.98252,4.851522,5.245916,5.319764,5.463413,5.379445,5.269198,4.724047,4.918084,6.507644,6.642442,6.659204,6.749966,6.938336,6.897774,6.806527,5.843266,5.803326,5.063454
0C_24h_a_b2_f,15.02492,19.0127,22.10459,25.67598,26.60987,25.55627,24.18965,30.76758,45.40159,49.61611,51.43512,56.94269,53.35066,51.79347,49.3823,42.99474,40.74867,31.99516,4.28662,4.988467,4.929478,4.787206,4.674798,4.684534,4.682931,4.72882,5.292501,5.465218,5.501624,5.423038,5.513546,5.431078,5.334833,4.478472,4.405363,3.719225
0C_24h_b_b2_f,16.93524,20.91102,24.04188,27.78181,28.51119,27.35536,25.59447,32.70552,45.28178,49.07287,50.77254,56.33004,52.4535,50.80972,48.32565,42.26408,40.19231,32.05833,4.1056,4.99831,4.725001,4.360868,4.375125,4.44947,4.513068,4.646812,5.120689,5.183351,5.18041,5.013124,5.293444,5.194846,5.011855,4.092425,4.001697,3.330543
0C_24h_c_b2_f,18.24743,23.05208,26.58855,30.70874,32.36851,31.43675,29.76437,36.16461,50.93665,54.22638,55.47267,58.52944,53.95356,52.2678,49.63127,43.03695,40.85485,32.29111,5.661649,6.937126,6.975265,6.917126,6.817759,6.875543,6.870552,6.769574,6.436619,6.523365,6.59808,6.585159,6.527892,6.443048,6.346912,5.545166,5.608082,5.401495
0C_24h_d_b2_f,13.885,17.27828,20.5379,24.7166,25.98093,24.85767,23.49404,30.33101,45.01051,48.971,50.60083,55.41784,51.90672,50.3041,47.79097,41.46567,39.24512,30.69538,4.127563,4.962979,4.958805,5.079627,4.862829,4.749654,4.5012,4.734683,5.101038,5.266046,5.374443,5.608592,5.600366,5.519975,5.422493,4.631918,4.605449,4.132288
0C_96h_a_b2_f,15.81549,20.24608,23.15579,26.16751,27.82438,27.12361,26.48745,32.77969,45.10081,48.78164,50.31744,55.51031,51.76717,50.30608,47.83462,41.93153,39.8946,31.50891,5.150928,6.004506,6.157596,6.238359,6.031707,5.952119,5.449003,5.674303,5.72625,5.644179,5.620502,5.455369,5.222464,5.14265,5.008359,4.210541,4.165205,3.586725
0C_96h_b_b2_f,16.34406,21.03968,23.88415,26.84191,28.60151,27.88373,26.62795,35.04694,45.32415,49.09304,50.9225,57.40496,52.98889,51.3696,48.72309,42.7036,40.77699,32.67046,5.568564,6.323081,6.394135,6.393959,6.522252,6.600039,6.679683,6.679502,6.90679,6.95414,7.018981,7.290946,7.220252,7.113259,6.965063,5.977442,5.921569,5.150733
0C_96h_c_b2_f,15.04315,19.19995,22.10796,25.21349,27.02254,26.27182,25.3382,32.65514,45.73149,49.46431,51.09216,56.1808,52.70728,51.29338,48.85859,42.88112,40.86976,32.47447,5.203773,5.460856,5.430286,5.422349,5.423337,5.378698,5.127495,5.223819,5.682431,5.691253,5.655547,5.597503,5.589337,5.5063,5.407548,4.606146,4.55875,3.920773
